"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Sierra View Library" "4001 S. Virginia (Old Town Mall)" "Reno" "NV" "" -119.8138027 39.5296329
"South Valleys Library" "25650a Wedge Parkway" "Reno" "NV" "" -119.7698416 39.3896252
"Washoe County Library System" "301 S. Center St." "Reno" "NV" "89505" -119.8104031 39.5225136
"Round Mountain Public Library" "73 Hadley Circle" "Round Mountain" "NV" "" -117.1640833 38.6941506
"Sandy Valley Library" "650 West Quartz Ave" "Sandy Valley" "NV" "" -115.6457796 35.8096859
"Searchlight Library" "200 Michael Wendell Way" "Searchlight" "NV" "" -114.9014269 35.4781435
"Silver Stage Branch Library" "3905 Hwy 50 West" "Silver Springs" "NV" "" -119.285255 39.392925
"Esmeralda County Libraries" "10 Montezuma Way" "Silverpeak" "NV" "89047" -117.6357829 37.7543844
"Silverpeak Library" "10 Montezuma St" "Silverpeak" "NV" "" -117.6357829 37.7543844
"Smith Valley Library" "32 Day Lane" "Smith Valley" "NV" "" -119.328485 38.803915
"Mendive Community Library" "1900 Whitewood Drive" "Sparks" "NV" "" -119.7070358 39.5518205
"Sparks Library" "1125 12th Street" "Sparks" "NV" "" -119.7589277 39.5440329
"Lake Tahoe Branch Library" "233 Warrior Way" "Stateline" "NV" "" -119.943505 39.01066
"Central Nevada Museum Branch" "1900 Logan Field Rd" "Tonopah" "NV" "" -117.2213703 38.0601415
"Tonopah Library District" "167 S. Central Street" "Tonopah" "NV" "89049" -117.2311677 38.0668504
"Tuscarora Branch Library" "55 Weed Street" "Tuscarora" "NV" "" -116.2257388 41.3142799
"Verdi Community Library" "250 Bridge Street" "Verdi" "NV" "" -119.989728 39.521303
"Storey County Public Library" "95 South R Street" "Virginia City" "NV" "89440" -119.6415719 39.3077632
"Wells Branch Library" "208 Baker St" "Wells" "NV" "" -114.973743 41.108415
"West Wendover Branch Library" "590 Camper Dr" "West Wendover" "NV" "" -114.0653294 40.7347735
"Humboldt County Library" "85 East 5th Street" "Winnemucca" "NV" "89445" -117.7320816 40.9727486
"Central Library" "20 Nevin Way" "Yerington" "NV" "" -119.1623204 38.9951538
